subscriber_id,start_month,channel,promo_code,monthly_price_usd,last_paid_month
LX04600,2026-08,Paid social,,12.99,2026-09
LX04601,2026-08,Referral,,12.99,2026-09
LX04602,2026-08,Organic,,12.99,2026-09
LX04603,2026-08,Organic,,12.99,2026-08
LX04604,2026-08,Paid social,,12.99,2026-09
LX04605,2026-08,Referral,,12.99,2026-08
LX04606,2026-08,Organic,,12.99,2026-09
LX04607,2026-08,Paid social,,12.99,2026-09
LX04608,2026-08,Paid social,,12.99,2026-09
LX04609,2026-08,Paid social,,12.99,2026-09
LX04610,2026-08,Organic,,12.99,2026-09
LX04611,2026-08,Referral,,12.99,2026-09
LX04612,2026-08,Organic,,12.99,2026-09
LX04613,2026-08,Paid social,,12.99,2026-09
LX04614,2026-08,Organic,,12.99,2026-09
LX04615,2026-08,Paid social,,12.99,2026-09
LX04616,2026-08,Referral,,12.99,2026-09
LX04617,2026-08,Organic,,12.99,2026-09
LX04618,2026-08,Organic,,12.99,2026-08
LX04619,2026-08,Paid social,,12.99,2026-09
LX04620,2026-08,Organic,,12.99,2026-08
LX04621,2026-08,Organic,,12.99,2026-08
LX04622,2026-08,Organic,,12.99,2026-09
LX04623,2026-08,Organic,,12.99,2026-09
LX04624,2026-08,Paid social,,12.99,2026-08
LX04625,2026-08,Paid social,,12.99,2026-08
LX04626,2026-08,Paid social,,12.99,2026-09
LX04627,2026-08,Organic,,12.99,2026-08
LX04628,2026-08,Organic,,12.99,2026-09
LX04629,2026-08,Organic,,12.99,2026-09
LX04630,2026-08,Referral,,12.99,2026-08
LX04631,2026-08,Referral,,12.99,2026-09
LX04632,2026-08,Organic,,12.99,2026-09
LX04633,2026-08,Organic,,12.99,2026-09
LX04634,2026-08,Organic,,12.99,2026-09
LX04635,2026-08,Organic,,12.99,2026-09
LX04636,2026-08,Organic,,12.99,2026-09
LX04637,2026-08,Paid social,,12.99,2026-09
LX04638,2026-08,Organic,,12.99,2026-09
LX04639,2026-08,Organic,,12.99,2026-09
LX04640,2026-08,Paid social,,12.99,2026-08
LX04641,2026-08,Paid social,,12.99,2026-08
LX04642,2026-08,Paid social,,12.99,2026-08
LX04643,2026-08,Organic,,12.99,2026-09
LX04644,2026-08,Organic,,12.99,2026-09
LX04645,2026-08,Referral,,12.99,2026-09
LX04646,2026-08,Organic,,12.99,2026-08
LX04647,2026-08,Referral,,12.99,2026-09
LX04648,2026-08,Referral,,12.99,2026-09
LX04649,2026-08,Referral,,12.99,2026-09
LX04650,2026-08,Paid social,,12.99,2026-09
LX04651,2026-08,Organic,,12.99,2026-08
LX04652,2026-08,Referral,,12.99,2026-09
LX04653,2026-08,Paid social,,12.99,2026-09
LX04654,2026-08,Organic,,12.99,2026-09
LX04655,2026-08,Paid social,,12.99,2026-08
LX04656,2026-08,Referral,,12.99,2026-09
LX04657,2026-08,Organic,,12.99,2026-09
LX04658,2026-08,Paid social,,12.99,2026-08
LX04659,2026-08,Organic,,12.99,2026-09
LX04660,2026-08,Paid social,,12.99,2026-08
LX04661,2026-08,Referral,,12.99,2026-09
LX04662,2026-08,Organic,,12.99,2026-09
LX04663,2026-08,Paid social,,12.99,2026-08
LX04664,2026-08,Referral,,12.99,2026-09
LX04665,2026-08,Organic,,12.99,2026-09
LX04666,2026-08,Organic,,12.99,2026-09
LX04667,2026-08,Organic,,12.99,2026-08
LX04668,2026-08,Organic,,12.99,2026-09
LX04669,2026-08,Referral,,12.99,2026-09
LX04670,2026-08,Organic,,12.99,2026-09
LX04671,2026-08,Paid social,,12.99,2026-09
LX04672,2026-08,Organic,,12.99,2026-09
LX04673,2026-08,Paid social,,12.99,2026-09
LX04674,2026-08,Paid social,,12.99,2026-09
LX04675,2026-08,Referral,,12.99,2026-09
LX04676,2026-08,Paid social,,12.99,2026-08
LX04677,2026-08,Organic,,12.99,2026-09
LX04678,2026-08,Organic,,12.99,2026-09
LX04679,2026-08,Organic,,12.99,2026-09
LX04680,2026-08,Organic,,12.99,2026-09
LX04681,2026-08,Paid social,,12.99,2026-08
LX04682,2026-08,Organic,,12.99,2026-09
LX04683,2026-08,Organic,,12.99,2026-09
LX04684,2026-08,Organic,,12.99,2026-08
LX04685,2026-08,Organic,,12.99,2026-09
LX04686,2026-08,Paid social,,12.99,2026-08
LX04687,2026-08,Paid social,,12.99,2026-09
LX04688,2026-08,Organic,,12.99,2026-08
LX04689,2026-08,Paid social,,12.99,2026-08
LX04690,2026-08,Organic,,12.99,2026-09
LX04691,2026-08,Organic,,12.99,2026-08
LX04692,2026-08,Referral,,12.99,2026-09
LX04693,2026-08,Organic,,12.99,2026-09
LX04694,2026-08,Paid social,,12.99,2026-09
LX04695,2026-08,Organic,,12.99,2026-09
LX04696,2026-08,Referral,,12.99,2026-09
LX04697,2026-08,Paid social,,12.99,2026-09
LX04698,2026-08,Paid social,,12.99,2026-09
LX04699,2026-08,Referral,,12.99,2026-08
LX04700,2026-08,Paid social,,12.99,2026-09
LX04701,2026-08,Referral,,12.99,2026-09
LX04702,2026-08,Paid social,,12.99,2026-09
LX04703,2026-08,Organic,,12.99,2026-09
LX04704,2026-08,Organic,,12.99,2026-08
LX04705,2026-08,Organic,,12.99,2026-09
LX04706,2026-08,Organic,,12.99,2026-08
LX04707,2026-08,Referral,,12.99,2026-09
LX04708,2026-08,Organic,,12.99,2026-09
LX04709,2026-08,Paid social,,12.99,2026-09
LX04710,2026-08,Paid social,,12.99,2026-09
LX04711,2026-08,Organic,,12.99,2026-09
LX04712,2026-08,Paid social,,12.99,2026-08
LX04713,2026-08,Referral,,12.99,2026-08
LX04714,2026-08,Organic,,12.99,2026-09
LX04715,2026-08,Referral,,12.99,2026-08
LX04716,2026-08,Paid social,,12.99,2026-09
LX04717,2026-08,Organic,,12.99,2026-09
LX04718,2026-08,Organic,,12.99,2026-08
LX04719,2026-08,Organic,,12.99,2026-09
LX04720,2026-08,Paid social,,12.99,2026-08
LX04721,2026-08,Referral,,12.99,2026-09
LX04722,2026-08,Referral,,12.99,2026-09
LX04723,2026-08,Paid social,,12.99,2026-08
LX04724,2026-08,Referral,,12.99,2026-09
LX04725,2026-08,Paid social,,12.99,2026-09
LX04726,2026-08,Paid social,,12.99,2026-08
LX04727,2026-08,Organic,,12.99,2026-09
LX04728,2026-08,Referral,,12.99,2026-09
LX04729,2026-08,Paid social,,12.99,2026-08
LX04730,2026-08,Paid social,,12.99,2026-08
LX04731,2026-08,Paid social,,12.99,2026-09
LX04732,2026-08,Referral,,12.99,2026-09
LX04733,2026-08,Referral,,12.99,2026-09
LX04734,2026-08,Referral,,12.99,2026-09
LX04735,2026-08,Organic,,12.99,2026-09
LX04736,2026-08,Referral,,12.99,2026-09
LX04737,2026-08,Paid social,,12.99,2026-09
LX04738,2026-08,Referral,,12.99,2026-09
LX04739,2026-08,Paid social,,12.99,2026-08
LX04740,2026-08,Paid social,,12.99,2026-08
LX04741,2026-08,Organic,,12.99,2026-09
LX04742,2026-08,Paid social,,12.99,2026-09
LX04743,2026-08,Referral,,12.99,2026-09
LX04744,2026-08,Organic,,12.99,2026-09
LX04745,2026-08,Paid social,,12.99,2026-09
LX04746,2026-08,Referral,,12.99,2026-09
LX04747,2026-08,Referral,,12.99,2026-09
LX04748,2026-08,Paid social,,12.99,2026-09
LX04749,2026-08,Organic,,12.99,2026-08
LX04750,2026-08,Organic,,12.99,2026-09
LX04751,2026-08,Organic,,12.99,2026-09
LX04752,2026-08,Referral,,12.99,2026-09
LX04753,2026-08,Paid social,,12.99,2026-09
LX04754,2026-08,Referral,,12.99,2026-09
LX04755,2026-08,Organic,,12.99,2026-09
LX04756,2026-08,Organic,,12.99,2026-09
LX04757,2026-08,Organic,,12.99,2026-08
LX04758,2026-08,Organic,,12.99,2026-09
LX04759,2026-08,Paid social,,12.99,2026-09
LX04760,2026-08,Organic,,12.99,2026-09
LX04761,2026-08,Organic,,12.99,2026-09
LX04762,2026-08,Paid social,,12.99,2026-08
LX04763,2026-08,Paid social,,12.99,2026-09
LX04764,2026-08,Paid social,,12.99,2026-08
LX04765,2026-08,Organic,,12.99,2026-09
LX04766,2026-08,Organic,,12.99,2026-09
LX04767,2026-08,Organic,,12.99,2026-09
LX04768,2026-08,Referral,,12.99,2026-09
LX04769,2026-08,Referral,,12.99,2026-09
LX04770,2026-08,Referral,,12.99,2026-08
LX04771,2026-08,Organic,,12.99,2026-09
LX04772,2026-08,Paid social,,12.99,2026-09
LX04773,2026-08,Paid social,,12.99,2026-09
LX04774,2026-08,Organic,,12.99,2026-09
LX04775,2026-08,Paid social,,12.99,2026-09
LX04776,2026-08,Organic,,12.99,2026-09
LX04777,2026-08,Referral,,12.99,2026-08
LX04778,2026-08,Organic,,12.99,2026-08
LX04779,2026-08,Paid social,,12.99,2026-09
LX04780,2026-08,Referral,,12.99,2026-09
LX04781,2026-08,Paid social,,12.99,2026-09
LX04782,2026-08,Organic,,12.99,2026-09
LX04783,2026-08,Organic,,12.99,2026-09
LX04784,2026-08,Paid social,,12.99,2026-08
LX04785,2026-08,Paid social,,12.99,2026-09
LX04786,2026-08,Organic,,12.99,2026-09
LX04787,2026-08,Paid social,,12.99,2026-09
LX04788,2026-08,Paid social,,12.99,2026-08
LX04789,2026-08,Organic,,12.99,2026-08
LX04790,2026-08,Organic,,12.99,2026-09
LX04791,2026-08,Paid social,,12.99,2026-08
LX04792,2026-08,Referral,,12.99,2026-09
LX04793,2026-08,Paid social,,12.99,2026-08
LX04794,2026-08,Organic,,12.99,2026-08
LX04795,2026-08,Referral,,12.99,2026-09
LX04796,2026-08,Referral,,12.99,2026-08
LX04797,2026-08,Organic,,12.99,2026-09
LX04798,2026-08,Organic,,12.99,2026-08
LX04799,2026-08,Organic,,12.99,2026-09
LX04800,2026-08,Organic,,12.99,2026-09
LX04801,2026-08,Paid social,,12.99,2026-09
LX04802,2026-08,Organic,,12.99,2026-08
LX04803,2026-08,Organic,,12.99,2026-08
LX04804,2026-08,Paid social,,12.99,2026-08
LX04805,2026-08,Organic,,12.99,2026-09
LX04806,2026-08,Paid social,,12.99,2026-09
LX04807,2026-08,Organic,,12.99,2026-09
LX04808,2026-08,Organic,,12.99,2026-09
LX04809,2026-08,Organic,,12.99,2026-09
LX04810,2026-08,Paid social,,12.99,2026-09
LX04811,2026-08,Organic,,12.99,2026-09
LX04812,2026-09,Referral,,12.99,2026-09
LX04813,2026-09,Organic,,12.99,2026-09
LX04814,2026-09,Paid social,,12.99,2026-09
LX04815,2026-09,Organic,,12.99,2026-09
LX04816,2026-09,Referral,,12.99,2026-09
LX04817,2026-09,Paid social,,12.99,2026-09
LX04818,2026-09,Referral,,12.99,2026-09
LX04819,2026-09,Organic,,12.99,2026-09
LX04820,2026-09,Organic,,12.99,2026-09
LX04821,2026-09,Paid social,,12.99,2026-09
LX04822,2026-09,Organic,,12.99,2026-09
LX04823,2026-09,Organic,,12.99,2026-09
LX04824,2026-09,Referral,,12.99,2026-09
LX04825,2026-09,Referral,,12.99,2026-09
LX04826,2026-09,Organic,,12.99,2026-09
LX04827,2026-09,Organic,,12.99,2026-09
LX04828,2026-09,Paid social,,12.99,2026-09
LX04829,2026-09,Organic,,12.99,2026-09
LX04830,2026-09,Organic,,12.99,2026-09
LX04831,2026-09,Organic,,12.99,2026-09
LX04832,2026-09,Paid social,,12.99,2026-09
LX04833,2026-09,Paid social,,12.99,2026-09
LX04834,2026-09,Referral,,12.99,2026-09
LX04835,2026-09,Organic,,12.99,2026-09
LX04836,2026-09,Referral,,12.99,2026-09
LX04837,2026-09,Organic,,12.99,2026-09
LX04838,2026-09,Paid social,,12.99,2026-09
LX04839,2026-09,Paid social,,12.99,2026-09
LX04840,2026-09,Organic,,12.99,2026-09
LX04841,2026-09,Referral,,12.99,2026-09
LX04842,2026-09,Paid social,,12.99,2026-09
LX04843,2026-09,Organic,,12.99,2026-09
LX04844,2026-09,Organic,,12.99,2026-09
LX04845,2026-09,Referral,,12.99,2026-09
LX04846,2026-09,Paid social,,12.99,2026-09
LX04847,2026-09,Referral,,12.99,2026-09
LX04848,2026-09,Paid social,,12.99,2026-09
LX04849,2026-09,Paid social,,12.99,2026-09
LX04850,2026-09,Paid social,,12.99,2026-09
LX04851,2026-09,Referral,,12.99,2026-09
LX04852,2026-09,Paid social,,12.99,2026-09
LX04853,2026-09,Referral,,12.99,2026-09
LX04854,2026-09,Organic,,12.99,2026-09
LX04855,2026-09,Organic,,12.99,2026-09
LX04856,2026-09,Organic,,12.99,2026-09
LX04857,2026-09,Organic,,12.99,2026-09
LX04858,2026-09,Organic,,12.99,2026-09
LX04859,2026-09,Referral,,12.99,2026-09
LX04860,2026-09,Organic,,12.99,2026-09
LX04861,2026-09,Paid social,,12.99,2026-09
LX04862,2026-09,Organic,,12.99,2026-09
LX04863,2026-09,Organic,,12.99,2026-09
LX04864,2026-09,Organic,,12.99,2026-09
LX04865,2026-09,Organic,,12.99,2026-09
LX04866,2026-09,Referral,,12.99,2026-09
LX04867,2026-09,Organic,,12.99,2026-09
LX04868,2026-09,Organic,,12.99,2026-09
LX04869,2026-09,Paid social,,12.99,2026-09
LX04870,2026-09,Paid social,,12.99,2026-09
LX04871,2026-09,Organic,,12.99,2026-09
LX04872,2026-09,Paid social,,12.99,2026-09
LX04873,2026-09,Paid social,,12.99,2026-09
LX04874,2026-09,Organic,,12.99,2026-09
LX04875,2026-09,Paid social,,12.99,2026-09
LX04876,2026-09,Referral,,12.99,2026-09
LX04877,2026-09,Organic,,12.99,2026-09
LX04878,2026-09,Organic,,12.99,2026-09
LX04879,2026-09,Organic,,12.99,2026-09
LX04880,2026-09,Paid social,,12.99,2026-09
LX04881,2026-09,Organic,,12.99,2026-09
LX04882,2026-09,Organic,,12.99,2026-09
LX04883,2026-09,Referral,,12.99,2026-09
LX04884,2026-09,Organic,,12.99,2026-09
LX04885,2026-09,Referral,,12.99,2026-09
LX04886,2026-09,Referral,,12.99,2026-09
LX04887,2026-09,Organic,,12.99,2026-09
LX04888,2026-09,Organic,,12.99,2026-09
LX04889,2026-09,Paid social,,12.99,2026-09
LX04890,2026-09,Paid social,,12.99,2026-09
LX04891,2026-09,Organic,,12.99,2026-09
LX04892,2026-09,Paid social,,12.99,2026-09
LX04893,2026-09,Referral,,12.99,2026-09
LX04894,2026-09,Referral,,12.99,2026-09
LX04895,2026-09,Paid social,,12.99,2026-09
LX04896,2026-09,Organic,,12.99,2026-09
LX04897,2026-09,Organic,,12.99,2026-09
LX04898,2026-09,Paid social,,12.99,2026-09
LX04899,2026-09,Paid social,,12.99,2026-09
LX04900,2026-09,Organic,,12.99,2026-09
LX04901,2026-09,Paid social,,12.99,2026-09
LX04902,2026-09,Paid social,,12.99,2026-09
LX04903,2026-09,Paid social,,12.99,2026-09
LX04904,2026-09,Paid social,,12.99,2026-09
LX04905,2026-09,Organic,,12.99,2026-09
LX04906,2026-09,Organic,,12.99,2026-09
LX04907,2026-09,Organic,,12.99,2026-09
LX04908,2026-09,Organic,,12.99,2026-09
LX04909,2026-09,Organic,,12.99,2026-09
LX04910,2026-09,Referral,,12.99,2026-09
LX04911,2026-09,Referral,,12.99,2026-09
LX04912,2026-09,Paid social,,12.99,2026-09
LX04913,2026-09,Paid social,,12.99,2026-09
LX04914,2026-09,Referral,,12.99,2026-09
LX04915,2026-09,Paid social,,12.99,2026-09
LX04916,2026-09,Paid social,,12.99,2026-09
LX04917,2026-09,Referral,,12.99,2026-09
LX04918,2026-09,Organic,,12.99,2026-09
LX04919,2026-09,Paid social,,12.99,2026-09
LX04920,2026-09,Organic,,12.99,2026-09
LX04921,2026-09,Paid social,,12.99,2026-09
LX04922,2026-09,Organic,,12.99,2026-09
LX04923,2026-09,Referral,,12.99,2026-09
LX04924,2026-09,Paid social,,12.99,2026-09
LX04925,2026-09,Referral,,12.99,2026-09
LX04926,2026-09,Paid social,,12.99,2026-09
LX04927,2026-09,Referral,,12.99,2026-09
LX04928,2026-09,Paid social,,12.99,2026-09
LX04929,2026-09,Paid social,,12.99,2026-09
LX04930,2026-09,Organic,,12.99,2026-09
LX04931,2026-09,Organic,,12.99,2026-09
LX04932,2026-09,Organic,,12.99,2026-09
LX04933,2026-09,Paid social,,12.99,2026-09
LX04934,2026-09,Organic,,12.99,2026-09
LX04935,2026-09,Paid social,,12.99,2026-09
LX04936,2026-09,Paid social,,12.99,2026-09
LX04937,2026-09,Paid social,,12.99,2026-09
LX04938,2026-09,Paid social,,12.99,2026-09
LX04939,2026-09,Organic,,12.99,2026-09
LX04940,2026-09,Organic,,12.99,2026-09
LX04941,2026-09,Organic,,12.99,2026-09
LX04942,2026-09,Paid social,,12.99,2026-09
LX04943,2026-09,Paid social,,12.99,2026-09
LX04944,2026-09,Paid social,,12.99,2026-09
LX04945,2026-09,Organic,,12.99,2026-09
LX04946,2026-09,Organic,,12.99,2026-09
LX04947,2026-09,Paid social,,12.99,2026-09
LX04948,2026-09,Paid social,,12.99,2026-09
LX04949,2026-09,Organic,,12.99,2026-09
LX04950,2026-09,Paid social,,12.99,2026-09
LX04951,2026-09,Organic,,12.99,2026-09
LX04952,2026-09,Organic,,12.99,2026-09
LX04953,2026-09,Referral,,12.99,2026-09
LX04954,2026-09,Organic,,12.99,2026-09
LX04955,2026-09,Paid social,,12.99,2026-09
LX04956,2026-09,Paid social,,12.99,2026-09
LX04957,2026-09,Referral,,12.99,2026-09
LX04958,2026-09,Organic,,12.99,2026-09
LX04959,2026-09,Organic,,12.99,2026-09
LX04960,2026-09,Paid social,,12.99,2026-09
LX04961,2026-09,Organic,,12.99,2026-09
LX04962,2026-09,Organic,,12.99,2026-09
LX04963,2026-09,Paid social,,12.99,2026-09
LX04964,2026-09,Referral,,12.99,2026-09
LX04965,2026-09,Organic,,12.99,2026-09
LX04966,2026-09,Organic,,12.99,2026-09
LX04967,2026-09,Organic,,12.99,2026-09
LX04968,2026-09,Organic,,12.99,2026-09
LX04969,2026-09,Paid social,,12.99,2026-09
LX04970,2026-09,Referral,,12.99,2026-09
LX04971,2026-09,Paid social,,12.99,2026-09
LX04972,2026-09,Organic,,12.99,2026-09
LX04973,2026-09,Organic,,12.99,2026-09
LX04974,2026-09,Organic,,12.99,2026-09
LX04975,2026-09,Organic,,12.99,2026-09
LX04976,2026-09,Paid social,,12.99,2026-09
LX04977,2026-09,Organic,,12.99,2026-09
LX04978,2026-09,Paid social,,12.99,2026-09
LX04979,2026-09,Organic,,12.99,2026-09
LX04980,2026-09,Paid social,,12.99,2026-09
LX04981,2026-09,Organic,,12.99,2026-09
LX04982,2026-09,Organic,,12.99,2026-09
LX04983,2026-09,Paid social,,12.99,2026-09
LX04984,2026-09,Organic,,12.99,2026-09
LX04985,2026-09,Referral,,12.99,2026-09
LX04986,2026-09,Organic,,12.99,2026-09
LX04987,2026-09,Paid social,,12.99,2026-09
LX04988,2026-09,Paid social,,12.99,2026-09
LX04989,2026-09,Organic,,12.99,2026-09
LX04990,2026-09,Referral,,12.99,2026-09
LX04991,2026-09,Paid social,,12.99,2026-09
LX04992,2026-09,Paid social,,12.99,2026-09
LX04993,2026-09,Referral,,12.99,2026-09
LX04994,2026-09,Referral,,12.99,2026-09
LX04995,2026-09,Paid social,,12.99,2026-09
LX04996,2026-09,Referral,,12.99,2026-09
LX04997,2026-09,Organic,,12.99,2026-09
LX04998,2026-09,Organic,,12.99,2026-09
LX04999,2026-09,Organic,,12.99,2026-09
LX05000,2026-09,Paid social,,12.99,2026-09
LX05001,2026-09,Organic,,12.99,2026-09
LX05002,2026-09,Paid social,,12.99,2026-09
LX05003,2026-09,Organic,,12.99,2026-09
LX05004,2026-09,Paid social,,12.99,2026-09
LX05005,2026-09,Organic,,12.99,2026-09
LX05006,2026-09,Paid social,,12.99,2026-09
LX05007,2026-09,Organic,,12.99,2026-09
LX05008,2026-09,Referral,,12.99,2026-09
LX05009,2026-09,Organic,,12.99,2026-09
LX05010,2026-09,Organic,,12.99,2026-09
LX05011,2026-09,Paid social,,12.99,2026-09
LX05012,2026-09,Paid social,,12.99,2026-09
LX05013,2026-09,Paid social,,12.99,2026-09
LX05014,2026-09,Paid social,,12.99,2026-09
LX05015,2026-09,Paid social,,12.99,2026-09
LX05016,2026-09,Paid social,,12.99,2026-09
LX05017,2026-09,Paid social,,12.99,2026-09
LX05018,2026-09,Paid social,,12.99,2026-09
LX05019,2026-09,Paid social,,12.99,2026-09
LX05020,2026-09,Paid social,,12.99,2026-09
LX05021,2026-09,Paid social,,12.99,2026-09
LX05022,2026-09,Paid social,,12.99,2026-09
LX05023,2026-09,Paid social,,12.99,2026-09
LX05024,2026-09,Paid social,,12.99,2026-09
LX05025,2026-09,Organic,,12.99,2026-09
LX05026,2026-09,Organic,,12.99,2026-09
LX05027,2026-09,Paid social,,12.99,2026-09
LX05028,2026-09,Paid social,,12.99,2026-09
LX05029,2026-09,Paid social,,12.99,2026-09
LX05030,2026-09,Organic,,12.99,2026-09
LX05031,2026-09,Paid social,,12.99,2026-09
LX05032,2026-09,Paid social,,12.99,2026-09
LX05033,2026-09,Organic,,12.99,2026-09
LX05034,2026-09,Organic,,12.99,2026-09
LX05035,2026-09,Organic,,12.99,2026-09
LX05036,2026-09,Referral,,12.99,2026-09
LX05037,2026-09,Paid social,,12.99,2026-09
LX05038,2026-09,Referral,,12.99,2026-09
LX05039,2026-09,Organic,,12.99,2026-09
LX05040,2026-09,Organic,,12.99,2026-09
LX05041,2026-09,Organic,,12.99,2026-09
LX05042,2026-09,Organic,,12.99,2026-09
LX05043,2026-09,Organic,,12.99,2026-09
LX05044,2026-09,Organic,,12.99,2026-09
LX05045,2026-09,Organic,,12.99,2026-09
LX05046,2026-09,Organic,,12.99,2026-09
LX05047,2026-09,Paid social,,12.99,2026-09
LX05048,2026-09,Referral,,12.99,2026-09
LX05049,2026-09,Organic,,12.99,2026-09
LX05050,2026-09,Organic,,12.99,2026-09
LX05051,2026-09,Paid social,,12.99,2026-09
LX05052,2026-09,Organic,,12.99,2026-09
LX05053,2026-09,Organic,,12.99,2026-09
LX05054,2026-09,Referral,,12.99,2026-09
LX05055,2026-09,Referral,,12.99,2026-09
LX05056,2026-09,Paid social,,12.99,2026-09
LX05057,2026-09,Referral,,12.99,2026-09
LX05058,2026-09,Organic,,12.99,2026-09
LX05059,2026-09,Organic,,12.99,2026-09
LX05060,2026-09,Organic,,12.99,2026-09
LX05061,2026-09,Organic,,12.99,2026-09
LX05062,2026-09,Organic,,12.99,2026-09
LX05063,2026-09,Organic,,12.99,2026-09
LX05064,2026-09,Paid social,,12.99,2026-09
LX05065,2026-09,Paid social,,12.99,2026-09
LX05066,2026-09,Referral,,12.99,2026-09
LX05067,2026-09,Referral,,12.99,2026-09
LX05068,2026-09,Organic,,12.99,2026-09
LX05069,2026-09,Paid social,,12.99,2026-09
LX05070,2026-09,Organic,,12.99,2026-09
LX05071,2026-09,Paid social,,12.99,2026-09
LX05072,2026-09,Organic,,12.99,2026-09
LX05073,2026-09,Paid social,,12.99,2026-09
LX05074,2026-09,Organic,,12.99,2026-09
LX05075,2026-09,Paid social,,12.99,2026-09
LX05076,2026-09,Paid social,,12.99,2026-09
LX05077,2026-09,Organic,,12.99,2026-09
LX05078,2026-09,Organic,,12.99,2026-09
LX05079,2026-09,Organic,,12.99,2026-09
LX05080,2026-09,Organic,,12.99,2026-09
LX05081,2026-09,Organic,,12.99,2026-09
LX05082,2026-09,Organic,,12.99,2026-09
LX05083,2026-09,Organic,,12.99,2026-09
LX05084,2026-09,Paid social,,12.99,2026-09
LX05085,2026-09,Organic,,12.99,2026-09
LX05086,2026-09,Organic,,12.99,2026-09
LX05087,2026-09,Paid social,,12.99,2026-09
LX05088,2026-09,Organic,,12.99,2026-09
LX05089,2026-09,Organic,,12.99,2026-09
LX05090,2026-09,Paid social,,12.99,2026-09
LX05091,2026-09,Paid social,,12.99,2026-09
LX05092,2026-09,Organic,,12.99,2026-09
LX05093,2026-09,Organic,,12.99,2026-09
LX05094,2026-09,Paid social,,12.99,2026-09
LX05095,2026-09,Referral,,12.99,2026-09
LX05096,2026-09,Paid social,,12.99,2026-09
LX05097,2026-09,Organic,,12.99,2026-09
LX05098,2026-09,Paid social,,12.99,2026-09
LX05099,2026-09,Referral,,12.99,2026-09
LX05100,2026-09,Paid social,,12.99,2026-09
LX05101,2026-09,Paid social,,12.99,2026-09
LX05102,2026-09,Organic,,12.99,2026-09
LX05103,2026-09,Paid social,,12.99,2026-09
LX05104,2026-09,Organic,,12.99,2026-09
LX05105,2026-09,Organic,,12.99,2026-09
LX05106,2026-09,Referral,,12.99,2026-09
LX05107,2026-09,Organic,,12.99,2026-09
LX05108,2026-09,Referral,,12.99,2026-09
LX05109,2026-09,Organic,,12.99,2026-09
LX05110,2026-09,Paid social,,12.99,2026-09
LX05111,2026-09,Paid social,,12.99,2026-09
LX05112,2026-09,Paid social,,12.99,2026-09
LX05113,2026-09,Referral,,12.99,2026-09
LX05114,2026-09,Paid social,,12.99,2026-09
LX05115,2026-09,Paid social,,12.99,2026-09
LX05116,2026-09,Organic,,12.99,2026-09
LX05117,2026-09,Paid social,,12.99,2026-09
LX05118,2026-09,Paid social,,12.99,2026-09
LX05119,2026-09,Organic,,12.99,2026-09
LX05120,2026-09,Organic,,12.99,2026-09
LX05121,2026-09,Referral,,12.99,2026-09
LX05122,2026-09,Organic,,12.99,2026-09
LX05123,2026-09,Organic,,12.99,2026-09
LX05124,2026-09,Referral,,12.99,2026-09
LX05125,2026-09,Organic,,12.99,2026-09
LX05126,2026-09,Paid social,,12.99,2026-09
LX05127,2026-09,Organic,,12.99,2026-09
LX05128,2026-09,Paid social,,12.99,2026-09
LX05129,2026-09,Paid social,,12.99,2026-09
LX05130,2026-09,Organic,,12.99,2026-09
LX05131,2026-09,Paid social,,12.99,2026-09
LX05132,2026-09,Organic,,12.99,2026-09
LX05133,2026-09,Organic,,12.99,2026-09
LX05134,2026-09,Paid social,,12.99,2026-09
